label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
8575;富哥v我50看实力[奋斗][奋斗][爱你][爱你];2;1;3;55119;5.442769281010178e-05
8580;感觉没有区别🙉不懂为什么要限制补偿面积，请教您一下，那不是会给开发商更大的现金流压力吗？;7;0;7;55119;0.0001269979498902375
8588;补偿安置房和现在回迁房有什么区别吗？;6;0;6;55119;0.00010885538562020356
8595;这个主要是指农村那种拆迁户吧，城市里本来就是一户一宅;1;0;1;55119;1.8142564270033927e-05
8600;徐州博物馆[嘻嘻] http://t.cn/A6NL4YgA;2;1;3;55119;5.442769281010178e-05
8603;挺帅的[偷笑];1;1;2;55119;3.6285128540067854e-05
8608;换个说法;1;2;3;55119;5.442769281010178e-05
8610;不知道呢;1;14;15;55119;0.0002721384640505089
8612;这个利大于弊;1;13;14;55119;0.000253995899780475
8614;来了;1;10;11;55119;0.0001995682069703732
8616;不明白;1;7;8;55119;0.00014514051416027142
8618;拆迁户已成过往了？;1;6;7;55119;0.0001269979498902375
8620;[春游家族][春游家族][春游家族];1;2;3;55119;5.442769281010178e-05
8622;来了[喵喵];1;2;3;55119;5.442769281010178e-05
8625;来了;1;2;3;55119;5.442769281010178e-05
8627;拆了的喊好，没拆的喊不好;1;2;3;55119;5.442769281010178e-05
8641;没拆的是不是已经开始闹腾了[喵喵];1;1;2;55119;3.6285128540067854e-05
8646;啊[跪了]这么牛的吗;1;0;1;55119;1.8142564270033927e-05
8652;应该说不公平的太多了[doge][doge];1;0;1;55119;1.8142564270033927e-05
8664;这样一看，运河的地也就两年左右的供应量就结束了;3;4;7;55119;0.0001269979498902375
8700;听你那语气，很希望俄罗斯输，以美国为代表的代理人战争赢？最后赢得必是俄罗斯;1;0;1;55119;1.8142564270033927e-05
8702;你很棒！台北見！;1;0;1;55119;1.8142564270033927e-05
8704;大家好。今天脱单，明天开始穿两件。;1;1;2;55119;3.6285128540067854e-05
8706;向日葵这次要放弃太阳了。;1;1;2;55119;3.6285128540067854e-05
8708;骏马是跑出来的，强兵是打出来的。 ;1;1;2;55119;3.6285128540067854e-05
8710;夜光隐约中过西窗，音乐循环着悲伤的调子。;1;1;2;55119;3.6285128540067854e-05
8712;他人爱莫能助;1;1;2;55119;3.6285128540067854e-05
8714;有一种缘，放手后成为风景，有一颗心，坚持中方现真诚。 ;1;1;2;55119;3.6285128540067854e-05
8716;人要认识发现自己，而在孤独沉思时，是比较容易认识发现自己的。  ;1;1;2;55119;3.6285128540067854e-05
8718;以前我用头过日子，遇到你后，我开始用心过日子。;1;1;2;55119;3.6285128540067854e-05
8720;面对热爱要不留余力的喜欢。;1;1;2;55119;3.6285128540067854e-05
8722;不要为已消逝之年华叹息，须正视欲匆匆溜走的时光。  ;1;1;2;55119;3.6285128540067854e-05
8724;相信他说的话，但不要当真。  ;1;1;2;55119;3.6285128540067854e-05
8726;您真是宝藏;1;1;2;55119;3.6285128540067854e-05
8733;转发微博;1;0;1;55119;1.8142564270033927e-05
8792;多少钱，哪个小区;1;0;1;55119;1.8142564270033927e-05
8805;清理低端 仁口，40岁以上不给租。估计是要打造青年型城市了;1;14;15;55119;0.0002721384640505089
8810;深圳的房租对比上海北京已经具有一定的友好性了。起码在相较于cbd适合距离的前提上3000块想租正经的房子非老破小城中村而是正经的好几十接近百平米的小区房还是可以实现的。就是整体的周边的大环境就那个样一般般，上海稍微好一些，北京吧也挺一般的。如果能屈得下身还有大把城中村选择。;1;2;3;55119;5.442769281010178e-05
8812;真是做到了不与民分利的极致;3;5;8;55119;0.00014514051416027142
8817;总量不增加，效果如何？;2;0;2;55119;3.6285128540067854e-05
8828;城中村还是得忚姆的拆。楼房密度太高了根本受不了。深圳也不是说完全没土地，现在管东莞要地应该要不来了姆的🤪，不过东部还是有些余量能用用的。不过这里就涉及城市规划了，看开不开窍了。姆的深圳北站一个叫北站的站居然其实在深圳地区的地理中心位置，中心位置他叫北站忚姆的你说这些人呃不呃心。;2;0;2;55119;3.6285128540067854e-05
8832;深圳的保障房越来越多了[中国赞];2;8;10;55119;0.00018142564270033927
8835;[鼓掌][鼓掌];1;8;9;55119;0.00016328307843030534
8837;不错[吃瓜];1;8;9;55119;0.00016328307843030534
8839;多一点保障房挺好的[doge];1;8;9;55119;0.00016328307843030534
8842;保障房多一点，商品房会降吗;1;6;7;55119;0.0001269979498902375
8844;2316/4022 http://t.cn/A6pa6tKy;2;10;12;55119;0.00021771077124040712
8847;咳嗽好点没？昨天直播那是肺都咳出来了，六月说能不能吃个小鱼干口味的肺片;2;2;4;55119;7.257025708013571e-05
8850;紫金新的一期？;2;0;2;55119;3.6285128540067854e-05
8853;早;1;2;3;55119;5.442769281010178e-05
8855;一升一降;1;1;2;55119;3.6285128540067854e-05
8857;盐蒸橙子，梨水，不知道那个有作用，反正首次新冠咳了俩月，吃这些好的。;1;0;1;55119;1.8142564270033927e-05
8859;[艾尔海森];1;0;1;55119;1.8142564270033927e-05
8861;老咳嗽，一定要去做个低剂量胸部CT;1;0;1;55119;1.8142564270033927e-05
8863;小白早[鲜花];1;0;1;55119;1.8142564270033927e-05
8866;对前湾的一腔热血看得我心潮澎湃，高饭店村周边小路曾经跑了无数遍，能看到现在这番大规模建设的模样真是太好了[喵喵];1;0;1;55119;1.8142564270033927e-05
8868;桂语麓境业主祝愿天府前湾慢慢起飞🛫[笑cry][笑cry][笑cry];1;1;2;55119;3.6285128540067854e-05
8870;[哈哈]前湾铁粉，有你这股热情，前湾一定会有光亮的一天。;1;1;2;55119;3.6285128540067854e-05
8872;写的很用心 赞  一直在转发你的微博到业主群  大号微博不能评论，换了个小号来支持;1;0;1;55119;1.8142564270033927e-05
8874;麓湾与璟园期待领导来视察，确实能从文字中看书对前湾深深的爱[good][good];1;0;1;55119;1.8142564270033927e-05
8876;把“站岗”“套牢”说的如此清新脱俗的你是微博第一个;7;0;7;55119;0.0001269979498902375
8896;你好，你感兴趣的“央行数字货币”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #央行数字货币[超话]#;1;0;1;55119;1.8142564270033927e-05
8898;存量不降的话，让我们一起维权人行吧[打call][打call][打call][打call][打call][允悲];1;4;5;55119;9.071282135016963e-05
8906;[good];1;2;3;55119;5.442769281010178e-05
8908;[good];1;0;1;55119;1.8142564270033927e-05
8910;[打call][打call][打call][打call][打call];1;0;1;55119;1.8142564270033927e-05
8914;这里有比较大概率下跌是把？;3;0;3;55119;5.442769281010178e-05
8940;[小黄人剪刀手];1;0;1;55119;1.8142564270033927e-05
8943;[汗];1;0;1;55119;1.8142564270033927e-05
8948;除了银行、地产，恐怕更利好科技。[吃瓜][酷];1;1;2;55119;3.6285128540067854e-05
8993;100 万贷款，30 年，总共少 2.1 万。每天 2 块钱[二哈];2;16;18;55119;0.0003265661568606107
8996;货币政策已经失效了，不懂为什么还要一直这样;1;17;18;55119;0.0003265661568606107
9035;这节奏带的，上来就是公信力低，本来一个好事变成了抹黑。这和公信力没有关系，这纯粹是租客担心房子品质上去了租金涨价而已，本质上是市场行为而已。;2;0;2;55119;3.6285128540067854e-05
9055;深圳的保障房越来越多了;1;7;8;55119;0.00014514051416027142
9057;[中国赞];1;7;8;55119;0.00014514051416027142
9059;改造的挺多的;1;7;8;55119;0.00014514051416027142
9061;前段时间的政策也是说要推进城中村改造;1;7;8;55119;0.00014514051416027142
9063;计划要改造五万多套城中村？在哪里改呀;1;8;9;55119;0.00016328307843030534
9072;新建商品房容积率也不管一管;1;0;1;55119;1.8142564270033927e-05
9078;这节奏带的，上来就是公信力低，本来一个好事变成了抹黑。这和公信力没有关系，这纯粹是租客担心房子品质上去了租金涨价而已，本质上是市场行为而已。;2;0;2;55119;3.6285128540067854e-05
9126;清理低端 仁口，40岁以上不给租。估计是要打造青年型城市了;1;14;15;55119;0.0002721384640505089
9131;深圳的房租对比上海北京已经具有一定的友好性了。起码在相较于cbd适合距离的前提上3000块想租正经的房子非老破小城中村而是正经的好几十接近百平米的小区房还是可以实现的。就是整体的周边的大环境就那个样一般般，上海稍微好一些，北京吧也挺一般的。如果能屈得下身还有大把城中村选择。;1;2;3;55119;5.442769281010178e-05
9133;真是做到了不与民分利的极致;3;5;8;55119;0.00014514051416027142
9138;总量不增加，效果如何？;2;0;2;55119;3.6285128540067854e-05
9149;城中村还是得忚姆的拆。楼房密度太高了根本受不了。深圳也不是说完全没土地，现在管东莞要地应该要不来了姆的🤪，不过东部还是有些余量能用用的。不过这里就涉及城市规划了，看开不开窍了。姆的深圳北站一个叫北站的站居然其实在深圳地区的地理中心位置，中心位置他叫北站忚姆的你说这些人呃不呃心。;2;0;2;55119;3.6285128540067854e-05
9162;如果有一个给力的队友，可以生。队友不给力就算了。育儿不是自己一个人能完成的。[泪];3;17;20;55119;0.00036285128540067854
9166;这个没必要纠结的，一是看钱够不够，二是看人手够不够，人手够不够的具体意思是生完二胎家里还有没有可以不看孩子的机动人员（还能不能有人闲着），如果二胎生的全家连轴转，那就慎重考虑，因为孩子或者大人一旦生病就没有人可以顶上去了。我家没有人可以看老二，所以不生，就这么简单。;3;20;23;55119;0.0004172789782107803
9170;每一个选择都有好处与坏处的，所以遵从自己内心的想法就好，现在社交平台的主流思想就是你说生二胎，下面一大堆说重男轻女，生三胎的，更别说了，被攻击死。最搞笑的是外国ip的话，评论就会觉得哇…你们很爱小孩[笑cry];4;4;8;55119;0.00014514051416027142
9176;我觉得最重要的是队友给不给力，摆在第一位！;1;3;4;55119;7.257025708013571e-05
9183;关注了很多育儿博主，大都取关了。只有小土的观点最客观[good];1;0;1;55119;1.8142564270033927e-05
9220;是的，我们都有选择的权利;28;0;28;55119;0.00050799179956095
9249;自己想生就生;28;0;28;55119;0.00050799179956095
9278;养孩子不容易。;29;0;29;55119;0.0005261343638309838
9308;自己喜欢生几个就几个，养孩子不是容易的事。;6;1;7;55119;0.0001269979498902375
9315;如果想要孩子 不用劝就要了，养个孩子多不容易！;3;1;4;55119;7.257025708013571e-05
9323;真的是不管三七二十一上来就催生的人，太可恨了;1;1;2;55119;3.6285128540067854e-05
9326;能不能不催生啊 现在的社会压力这么大 没有钱养啊;2;1;3;55119;5.442769281010178e-05
9330;现在这社会就业都解决不了 怎么能有钱再养孩子压力太大了;1;1;2;55119;3.6285128540067854e-05
9336;现在这环境主要生几个也养不起呀;2;2;4;55119;7.257025708013571e-05
9345;导师让我抓紧时间发c刊[你好];1;0;1;55119;1.8142564270033927e-05
9348;我叔叔17年12月生的二胎，那时候妇产医院也可火了，所以孩子晚点生挺好的;17;45;62;55119;0.0011248389847421034
9366;我闺女15年7月的，21年硬着头皮去上小学，孩子年纪太小，但不上下一年就赶上二胎大部队了;12;13;25;55119;0.0004535641067508482
9379;前天刚问你生孩子的事，今天就这个新闻，还是听你的一个就行了[笑cry];3;7;10;55119;0.00018142564270033927
9383;我家二宝17年9月几号的，今年小学报名时直接不让交资料报名，想想也可以，今年人太多了，晚一年读错过这高峰期也不错;17;12;29;55119;0.0005261343638309838
9401;16年的产科火爆到什么程度呢，剖腹产的都住不进去病房，只能住走廊。当时陪护人员不限，产科是最嘈杂的病区了，根本就休息不好。产妇想去厕所都是借用病房的厕所。产后护理的时候一点隐私都没有，别提多遭罪了。;16;28;44;55119;0.0007982728278814928
9418;我家是去年年底生的，上学的话算今年的，也不知道今年的出生率怎么样[允悲];8;3;11;55119;0.0001995682069703732
9427;看来没小孩儿可以少掉50%的烦恼;4;18;22;55119;0.0003991364139407464
9432;2016年小孩去年就上小学了呀。今年是2017年的孩子小学呀[费解];6;1;7;55119;0.0001269979498902375
9439;本上的原因是2016年很多二胎的到来占用了人家一胎的社会资源……这句话很不对！！根本原因是国家资源分配不均，咋还埋怨人家生二胎了！！;3;11;14;55119;0.000253995899780475
9443;扎心的一胎16年，2胎23年[苦涩][苦涩];8;1;9;55119;0.00016328307843030534
9452;总之，八零后九零后被坑的彻彻底底？;2;16;18;55119;0.0003265661568606107
9455;干脆给孩子留一年，晚一点上小学;5;0;5;55119;9.071282135016963e-05
9461;一胎，16年12月，小学至少20个班，真的很担心所有配套跟不跟得上;3;6;9;55119;0.00016328307843030534
9465;16年一胎，22年二胎的我[笑cry];8;4;12;55119;0.00021771077124040712
9474;我儿子是15年10月的 正好晚上学 跟16年属猴的一起上学 那年又是什么金猴 又是二胎放开 那些觉得属羊命不好的 都在2016年生 我到现在都不能释怀他晚上学的事儿 就感觉太亏了[泪];3;6;9;55119;0.00016328307843030534
9478;我就是例子，结婚后兴冲冲的怀一胎，刚怀上没俩月国家放开二胎了…迟迟不敢要二胎，最后意外怀孕了，结果国家放开了三胎…懵逼;3;5;8;55119;0.00014514051416027142
9482;是啊，二胎放开导致今明两年小学学位巨紧张，我都在考虑要不要让孩子多读一年幼儿园;2;3;5;55119;9.071282135016963e-05
9485;我家20年6月的，三人间中间床位没住满;2;1;3;55119;5.442769281010178e-05
9488;我儿子16年生的，生的时间我住在电梯口，现在我儿子因为自身原因，需要缓学，现在想想，是不是也有点因祸，错开了这么个大拥挤的时段！;2;5;7;55119;0.0001269979498902375
9491;18年多不多啊？;2;1;3;55119;5.442769281010178e-05
9494;稍微好一点的是我家是16年4月的，咱也没关注人家二胎政策啊[允悲]自己顺其自然的生了一胎，感觉好委屈;3;1;4;55119;7.257025708013571e-05
9498;不看不知道，二胎意外15年1月生的，刚生就放开二胎了，真是她自己选的时间正好;2;5;7;55119;0.0001269979498902375
9502;我娃原本8月31的预产期，小家伙推了一个礼拜才出来，当时朋友们一个个劝我赶在9月1号之前剖出来。咱就说，啥事都算不准的。;3;2;5;55119;9.071282135016963e-05
9506;明年出生的孩子会多吗;2;0;2;55119;3.6285128540067854e-05
9509;都是缘分吧 可能再迟点 也不好怀了 我就在想我要是迟点要宝宝就好了 但是这几年体检发现都是缘分 我本身体质不太容易怀孕[允悲];1;0;1;55119;1.8142564270033927e-05
9511;我想知道我们县公立幼儿园去年招120人，今年招170人，这这增加是有什么内幕在里面吗？我看不懂[笑cry];1;0;1;55119;1.8142564270033927e-05
9513;看完这段话就想到天津就是这样，结果一看博主定位，就是天津的…;1;1;2;55119;3.6285128540067854e-05
9527;我们是晚婚晚育的一胎啊 赶上了有什么办法[允悲];1;1;2;55119;3.6285128540067854e-05
9586;不是14年放开的二胎吗？;1;0;1;55119;1.8142564270033927e-05
9596;我们就一胎，17年8月19出生的，真是运气不太好，今年深圳学位太紧张了[裂开][裂开][裂开];5;0;5;55119;9.071282135016963e-05
9606;@1204xfmq;1;0;1;55119;1.8142564270033927e-05
9610;崔谁;1;0;1;55119;1.8142564270033927e-05
9619;广东人不用鼓励都不停的生，身边最少两个，还有三个四个的。看到这个词条只能笑笑[嘻嘻];3;0;3;55119;5.442769281010178e-05
